person,personLabel,personImage,personGender,child,childLabel,childImage,childGender
Q2925490,Brigitte Sy,http://commons.wikimedia.org/wiki/Special:FilePath/Brigitte%20Sy%202012.jpg,female,Q382393,Louis Garrel,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Garrel%20Cannes%202017.jpg,male
Q333129,Johan Ferrier,http://commons.wikimedia.org/wiki/Special:FilePath/JohanFerrier.jpg,male,Q382598,Kathleen Ferrier,http://commons.wikimedia.org/wiki/Special:FilePath/2010-12-19%20piment%20ferrier.JPG,female
Q124435495,Kokilaben Ambani,http://commons.wikimedia.org/wiki/Special:FilePath/Narendra%20Modi%20being%20presented%20a%20memento%20by%20Mrs.%20Kokilaben%20Dhirubhai%20Ambani%20at%20the%20ceremony%20held%20to%20rededicate%20Sir%20H.N.%20Reliance%20Foundation%20Hospital%20and%20Research%20Centre%2C%20in%20Mumbai.%20The%20Governor%20of%20Maharashtra.jpg,female,Q381748,Anil Ambani,http://commons.wikimedia.org/wiki/Special:FilePath/Anil%20Ambani%20Reliance.jpg,male
Q119873134,Edmé Vas,http://commons.wikimedia.org/wiki/Special:FilePath/Edm%C3%A9%20Vas.jpg,female,Q382598,Kathleen Ferrier,http://commons.wikimedia.org/wiki/Special:FilePath/2010-12-19%20piment%20ferrier.JPG,female
Q199671,Afonso Arinos de Melo Franco,http://commons.wikimedia.org/wiki/Special:FilePath/Afonso%20Arinos%20de%20Melo%20Franco..tif,male,Q382939,Affonso Arinos de Mello Franco,http://commons.wikimedia.org/wiki/Special:FilePath/Affonso%20Arinos.jpg,male
Q199671,Afonso Arinos de Melo Franco,http://commons.wikimedia.org/wiki/Special:FilePath/Afonso%20Arinos%20de%20Melo%20Franco%20%281905-1990%29%2C%20Institucional%20%2815224058838%29.jpg,male,Q382939,Affonso Arinos de Mello Franco,http://commons.wikimedia.org/wiki/Special:FilePath/Affonso%20Arinos.jpg,male
Q2405300,Mariano Martínez,http://commons.wikimedia.org/wiki/Special:FilePath/Mariano%20Martinez%20%281974%29.jpg,male,Q383062,Miguel Martinez,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Martinez%20cycliste.jpg,male
Q2405300,Mariano Martínez,http://commons.wikimedia.org/wiki/Special:FilePath/MARIANO%20MARTINEZ%2014%2007%201980%20TOUR%20DE%20FRANCE.jpg,male,Q383062,Miguel Martinez,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Martinez%20cycliste.jpg,male
Q1499564,Silvio Gava,http://commons.wikimedia.org/wiki/Special:FilePath/Silvio%20Gava.jpg,male,Q388031,Antonio Gava,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20Gava%201976.jpg,male
Q3765462,Giorgio Franceschini,http://commons.wikimedia.org/wiki/Special:FilePath/Giorgio%20Franceschini.jpg,male,Q388442,Dario Franceschini,http://commons.wikimedia.org/wiki/Special:FilePath/Dario%20Franceschini%20Official%20%28cropped%29.jpg,male
Q55910,Jerzy Buzek,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20Buzek%2C%202010.JPG,male,Q390870,Agata Buzek,http://commons.wikimedia.org/wiki/Special:FilePath/Agata%20Buzek%202013.jpg,female
Q1959505,Boris Livanov,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%A5%D0%B0%D0%BD%D0%BE%D0%B2%20%D0%B2%20%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%D0%B5%20%D0%9C%D0%B8%D0%BD%D0%B8%D0%BD%20%D0%B8%20%D0%9F%D0%BE%D0%B6%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9-1939.jpg,male,Q362133,Vasily Livanov,http://commons.wikimedia.org/wiki/Special:FilePath/Vasily%20Livanov%2026.01.2017.jpg,male
Q348163,John Poindexter,http://commons.wikimedia.org/wiki/Special:FilePath/Admiral%20John%20Poindexter%2C%20official%20Navy%20photo%2C%201985.JPEG,male,Q362220,Alan G. Poindexter,http://commons.wikimedia.org/wiki/Special:FilePath/Alan%20G.%20Poindexter.jpg,male
Q230969,Coretta Scott King,http://commons.wikimedia.org/wiki/Special:FilePath/Coretta%20Scott%20King%201964.jpg,female,Q362304,Dexter Scott King,http://commons.wikimedia.org/wiki/Special:FilePath/Dexter%20King%201999.jpg,male
Q694125,Helmut Mayer,http://commons.wikimedia.org/wiki/Special:FilePath/MayerHelmut%2001.jpg,male,Q363188,Matthias Mayer,http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Mayer%20January%202014.jpg,male
Q12358331,Ago Künnap,http://commons.wikimedia.org/wiki/Special:FilePath/Ago%20K%C3%BCnnap.jpg,male,Q364070,Asko Künnap,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%BCnnap%20Asko.IMG%203323.JPG,male
Q8446,Kurt Cobain,http://commons.wikimedia.org/wiki/Special:FilePath/Nirvana%20around%201992%20%28cropped%29.jpg,male,Q426999,Frances Bean Cobain,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20Bean%20Cobain%20Jan%202015.jpg,female
Q222071,Courtney Love,http://commons.wikimedia.org/wiki/Special:FilePath/Life%20Ball%202014%20Courtney%20Love%20Crop.png,female,Q426999,Frances Bean Cobain,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20Bean%20Cobain%20Jan%202015.jpg,female
Q2784377,Julien Schoenaerts,http://commons.wikimedia.org/wiki/Special:FilePath/Julien%20schoenaerts675.jpg,male,Q427019,Matthias Schoenaerts,http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Schoenaerts%20%282019%29.jpg,male
Q2784377,Julien Schoenaerts,http://commons.wikimedia.org/wiki/Special:FilePath/Julien%20schoenaerts675.jpg,male,Q427019,Matthias Schoenaerts,http://commons.wikimedia.org/wiki/Special:FilePath/Matthias%20Schoenaerts%20%282019%29.jpg,male
Q2412965,Kerry Von Erich,http://commons.wikimedia.org/wiki/Special:FilePath/Kerry%20Von%20Erich%2C%20circa%201982.png,male,Q427564,Lacey Dawn Adkisson,http://commons.wikimedia.org/wiki/Special:FilePath/LaceyVonErich2010%20%28cropped%29.jpg,female
Q10501,Nigel Mansell,http://commons.wikimedia.org/wiki/Special:FilePath/NigelMansell.jpg,male,Q427791,Leo Mansell,http://commons.wikimedia.org/wiki/Special:FilePath/Leo%20Mansell%202010.jpg,male
Q3898856,Pekka Lyyski,http://commons.wikimedia.org/wiki/Special:FilePath/Pekka%20Lyyski%201.jpg,male,Q428803,Jani Lyyski,http://commons.wikimedia.org/wiki/Special:FilePath/Jani%20Lyyski%202.JPG,male
Q3815699,Kit Culkin,http://commons.wikimedia.org/wiki/Special:FilePath/Kit%20Culkin%20%28255233472%29.jpg,male,Q431038,Rory Culkin,http://commons.wikimedia.org/wiki/Special:FilePath/RoryCulkin08TIFF.jpg,male
Q51488,John Cassavetes,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Cassavetes%20Johnny%20Staccato%201959.jpg,male,Q431191,Nick Cassavetes,http://commons.wikimedia.org/wiki/Special:FilePath/NickCassavetesJune09.jpg,male
Q229258,Gena Rowlands,http://commons.wikimedia.org/wiki/Special:FilePath/Gena%20Rowlands%20Tony%20Rome%201968.JPG,female,Q431191,Nick Cassavetes,http://commons.wikimedia.org/wiki/Special:FilePath/NickCassavetesJune09.jpg,male
Q314812,John Ritter,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Ritter%20at%20the%201988%20Emmy%20Awards.jpg,male,Q431362,Jason Ritter,http://commons.wikimedia.org/wiki/Special:FilePath/Jason%20Ritter%20Paleyfest%202013.jpg,male
Q57327,Hassanal Bolkiah I of Brunei,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan%20Hassanal%20Bolkiah%20-%2053857993945.jpg,male,Q431442,"Al-Muhtadee Billah, Crown Prince of Brunei",http://commons.wikimedia.org/wiki/Special:FilePath/Al-Muhtadee%20Billah%20%282023%29.jpg,male
Q468528,Queen Saleha of Brunei,http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Saleha%20of%20Brunei.jpg,female,Q431442,"Al-Muhtadee Billah, Crown Prince of Brunei",http://commons.wikimedia.org/wiki/Special:FilePath/Al-Muhtadee%20Billah%20%282023%29.jpg,male
Q230499,Violeta Parra,http://commons.wikimedia.org/wiki/Special:FilePath/Parra01f.PNG,female,Q432069,Ángel Parra,http://commons.wikimedia.org/wiki/Special:FilePath/Parra%2C%20Angel%20-FILSA%202015%2011%2001%20fRF04.jpg,male
Q443342,Marcin Libicki,http://commons.wikimedia.org/wiki/Special:FilePath/Marcin%20Libicki%20Warsaw%20September21%20Fot%20Mariusz%20Kubik.JPG,male,Q432097,Jan Filip Libicki,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Filip%20Libicki%20Kancelaria%20Senatu.jpg,male
Q2653932,Kees van Kooten,http://commons.wikimedia.org/wiki/Special:FilePath/Kees%20van%20Kooten.jpg,male,Q388679,Kim van Kooten,http://commons.wikimedia.org/wiki/Special:FilePath/Publieksprijs%20voor%20het%20Nederlandse%20Boek%20voor%20Kees%20van%20Kooten%20Boudewijn%20B%C3%BCch%20%28li%2C%20Bestanddeelnr%20934-1255.jpg,female
Q336050,Christopher Soames,http://commons.wikimedia.org/wiki/Special:FilePath/Christopher%20Soames.jpg,male,Q390192,Nicholas Soames,http://commons.wikimedia.org/wiki/Special:FilePath/Official%20portrait%20of%20Sir%20Nicholas%20Soames%20crop%202.jpg,male
